Input Voltage (V),Output Voltage (V),Output Current (A),Capacitance (uF),ESR (mΩ),Hours of Working
16.71974181240508,11.25752062765001,4.82707041188912,119.26012882851953,12.667172615976554,3264.184728647423
16.723893318370862,10.510347573393862,4.391143015259395,774.6074764434676,70.17832222124815,4360.017344604355
19.81427724850669,13.04400538226431,0.5125597451542754,407.5492234174956,31.304111733804042,1221.1339772256242
12.906660519966824,9.376860171466395,1.4263563461845459,430.4594028233592,75.86235017820958,3922.7709789622268
14.998208489635772,9.461767543244385,3.784313702395559,623.4390585963667,71.52332704660644,2770.4314387500926
16.763397967800003,12.8930475982216,3.624153543267041,299.0700484141348,87.24744235605792,2437.3531786535095
15.95565615057648,10.979921293706736,3.8699614459526765,302.5576914416522,93.71771115946831,3846.4483040388823
17.990083391558382,8.20493366052641,1.444887515963086,258.572047289851,85.37602584751147,1919.8992891845307
12.08182133734502,11.398066081106752,1.4929671669357716,348.4130301651587,72.77164563703361,2848.292278661452
12.808461548545266,13.203271515431094,2.4619978829065503,790.9515124123255,36.71257159507843,4270.6870073291775
12.40387568193091,9.236048377686835,2.603895996766393,385.7190476566129,47.58479629468074,1983.0621518543905
17.433259483869342,12.779733854311424,4.244015320415784,904.3123134115984,18.73709476359524,1442.7340157391832
11.552714479099334,10.961667350994711,0.6787473038566649,680.858867115784,84.37639451514261,2336.7703852544582
15.382785455045966,11.861503450948025,1.439251482793568,886.4548141910601,24.039508988032427,3042.9029016427144
15.026292078679084,12.255214100797897,1.8378699675174615,645.24480884031,34.25274660405222,494.0469703652334
19.49184027461174,13.440134573071923,1.502945200206438,752.9663603184702,10.138959692957343,1047.005087908019
19.012232382294012,13.733010845026449,2.341953542846369,806.5099527319156,14.999701591112546,1561.0142173713186
16.873539883959925,10.818869206460878,0.8430744159338269,521.3825435300311,17.925960813154504,2451.0521524329633
17.814411017453136,10.50965082817635,0.8772424779156676,985.7930618944943,55.330402274263506,3513.8261938823634
14.985389509974988,13.954939996645876,1.220295304342266,662.1105831263792,9.419635565702553,3005.5292135497853
14.332447948756052,13.473463628960179,4.270087127515524,755.6645936388653,41.55773427657522,4298.888992306572
11.8571380486955,14.004548279983434,1.959655140288426,390.8897513943866,44.08524182894224,2802.0737586987293
17.886976947466206,10.589893641781963,4.967583847967148,537.9281640294262,17.947048716881703,1137.9639670336521
10.07225325359136,13.023850008644207,3.2155206270751107,357.92593238644133,25.204214640471758,1875.2693958395882
13.924847437141969,12.261190683384713,1.3206154659539933,416.9699405482524,60.68664541877843,2679.841237414487
18.187970687943384,14.187360073994256,3.800786042116834,990.7280455484436,65.89877574690883,2399.6140327254034
14.399820416872759,13.61936253776808,3.483933027970353,167.12127443760772,77.62577288224614,3654.8296912152755
16.008055283064294,11.430674767297091,2.5813150129872895,651.52777021478,44.075822200946504,3065.384536028183
16.368141223842798,11.179112052235505,3.705862270718691,131.87818900171908,83.31054787256821,4417.367759994976
16.664942757363672,14.952234645626852,4.068094305425728,945.9739245650949,79.23507590774315,1456.4873644557158
11.66424789007671,12.684908694648728,4.287745441049136,838.1250097851738,30.63822584296539,3252.8355789811344
17.88736657425757,10.141547835443713,0.6013032137530723,712.6375574898235,11.431719881786965,1537.782171126626
10.464702873737926,11.921414672589105,2.0160948232163896,594.3518929924769,96.31681133532334,3343.1788962138176
13.808182846930308,9.124845444443924,3.7588033632095614,708.447930474264,87.390170546156,3584.9374516306975
18.59646124729604,10.678303314754766,3.9344851532400478,988.7231048497952,14.03757774357424,2892.024527656383
16.88950797795643,11.005298132862976,3.9449428868548497,820.849081651918,78.00954063457229,2810.8954275469805
10.123747763800019,9.96677913452165,3.3849742252007293,671.4302212615304,62.02150322807024,3160.340449291846
17.777170049089698,8.990687050301455,2.15455585860761,506.65084158736676,11.871012905648897,3419.5118047946285
11.39961848677912,12.174079685579013,1.1162077411389164,694.9536478485561,97.78079556981697,2885.9392224983803
17.820697965096205,9.304881777071692,3.314864450669923,565.3178061741321,97.74855457408516,4887.938323859173
17.313087622652784,12.51331828254084,4.20306138466446,868.8946893670933,65.72886239277537,766.0583659704029
11.813984055865683,8.21596889427353,3.3352307728761885,819.2766575758867,16.19466017251827,2317.452549809559
15.474333400667238,13.27869618260949,2.5776510437439817,726.1527940796809,54.261988556285665,2096.48768640879
15.416536540190005,13.40557853332151,0.5107620681521841,458.27001195535297,1.0710126394113582,2402.8495815355977
11.905350734315507,8.343551943764822,4.5395214500821455,260.26951135771657,76.6913636004784,2661.4923152366455
15.52306692228218,11.877250858148766,2.244351633267235,345.7204764152211,35.91007360099265,4100.27257997163
13.041745729845644,8.409397281009689,3.736210146767623,772.9610595995573,65.90991855908212,2010.645583770242
17.03634162998679,12.175978109399354,1.1985462355389171,912.7892121003492,38.913707942001395,2879.3552795398086
11.065256582620023,14.499669777415491,4.203528786642494,229.05151874818483,68.63457738980951,4924.98602397396
11.640658947533003,8.16459410820804,0.8912742885786631,763.018233530598,55.704793423763014,537.922438218777
17.857052443010765,14.068343420082432,2.3523489694423514,737.22570710499,70.60594328468449,2099.2134742910557
15.038306729474886,11.449216746547261,2.344139822702532,362.5484615520111,83.21611007791697,1619.1625361753336
19.8943361046553,8.29469017748912,4.7398257278059575,961.2461308980754,34.57438710583269,1401.3217836548174
13.90531171287215,11.506072154084078,3.6222929326462636,300.2984236551734,39.00833162610376,4837.064619174602
14.242247287237037,8.702148602547895,0.5577314597721053,774.5667979674834,83.07965331233784,1622.5024291585994
13.775358420298247,14.623267647076378,4.940493865531988,652.8119710758347,13.75479288846656,3383.9551907013006
13.719774139502267,12.85398237183393,1.33043952232599,711.2131113950594,17.81062398001839,909.1309223108268
12.704434830441524,13.750188347546983,2.2909330356209257,164.82290088860293,45.648266708992736,1435.3500357207922
19.320475129451637,12.204588825482167,3.7846807900916817,180.4552217438552,60.09805178533449,957.5310093873691
17.189010141570137,12.808567563651128,4.800830058163296,681.8027574229795,56.40812188531134,541.1339396644271
13.179206774532847,14.634719093216663,1.639128923779896,835.4636504341391,25.493807083811593,1412.7287370165536
12.1476807368638,11.16940584922785,4.857981412689174,658.0765379297954,30.441408181698872,3603.43983060924
19.984523026539676,12.281540315558152,2.3031135785085377,352.472713491695,7.281009136757226,4797.376011265787
11.2813487712559,11.910390734000172,3.6590758687007865,293.4140301675575,24.56891786253885,3429.3218971617935
10.123980966384336,11.787193542209536,4.6143603534318505,926.9906788489304,26.683157376718057,4338.228793941818
11.135827172646058,9.863469780402706,3.160311847658393,317.4157439993615,32.945502731296486,243.9970171832151
12.769226436431605,14.496798898897993,4.95825794808926,589.5518789515622,81.02794804415944,934.0452315538217
16.019991890020485,13.789690446737481,4.038688067595346,837.812509054851,90.48200903660506,1277.0535070967414
12.69098006303243,14.144292216431285,3.1051264393863365,541.1248210124198,53.5381011354504,3784.469927862367
11.50141107703785,8.98689730098423,1.4487905920500441,571.2352107827267,91.0567047737718,3131.074461103968
15.066435236954842,14.505908721400727,0.8029759493981475,847.3561685518432,56.53126494248798,2424.291646654569
18.635864766512128,9.303239298662781,2.910231944292671,843.8451176482259,31.541057993242376,4435.04719345849
14.11797066249993,8.137133251532992,3.097708887935509,821.3241602585189,74.02897408543355,2932.0116077583557
17.24381572632044,11.21653973669197,3.891272756840433,560.0979666336366,30.833153463860352,1704.4799370086173
14.156306546378708,11.573261737252107,4.603523148249205,214.14313821300692,14.168430857342633,2231.051959103201
12.76861177721191,8.034227511325764,1.3493008005046119,599.4896719379296,74.00688833988303,1114.5968734236428
15.659970916254675,9.974435945970502,3.8020061365511126,840.624996596943,4.795594377361988,4512.1909730312445
12.676543851621961,14.235502132136936,4.304732107393088,389.2063583057961,11.454329512474088,1196.2763303254542
14.674056035570676,8.160624636172132,2.932474737160333,896.6275641804261,0.8223025500419132,1200.3308861058754
13.79081765426347,14.889049719925861,4.471595867426874,528.4472489940188,90.6673843610714,951.0671110168295
17.54544174177892,9.71397640416215,1.7479269119654384,758.312726694322,23.738882137660184,2993.793767332119
16.653395397855206,13.133762349111574,4.296234813467251,823.0351699564314,8.354366342730932,3692.6826766370696
15.517765701217892,13.097463655608603,1.3109563598702179,520.8102591577547,31.72264833146297,2715.1717771763515
16.560253997941555,8.427589480003247,2.0699668164474208,382.4297611632988,10.212488372560701,194.9780174276744
19.45340384074339,12.579769899611406,3.49521360610572,477.7942595576005,9.52602580852354,803.0808112707705
16.476890255036288,11.926954230699794,2.7998448934291353,939.2633660899593,91.78404769925217,4304.458267440129
10.798985355402182,13.789891528614483,0.8452818372060615,414.0113291911272,74.82448514134823,3356.992378624852
15.661777301573359,14.443023869809526,4.680829685940706,204.65415939028833,78.4987536940203,4702.997166155199
19.407289461673717,10.771119258952412,1.700102602234131,332.59496685424756,17.55131006532227,1982.9392849738715
16.11013242276983,13.944775512464897,3.0203500911634893,583.3525808595118,70.10533422147851,399.69584375344533
10.211285860584548,9.906188168666654,1.0804387644885585,216.60224291836283,15.922666990890182,655.9464789169928
11.814823315757923,8.511824064896121,3.5285026244435764,767.892179478316,17.97108721458205,4803.1138039287825
17.25332152638888,13.120101158806076,4.937315259410981,834.7370486347751,73.46730181494988,2738.2499460815397
17.529367109884237,12.036759231783549,2.053033902030061,893.4034825644233,3.3404662353516055,4379.437858722993
12.56292733975944,13.709217707724394,2.417816067217046,286.63399578776693,75.47225938238026,254.42194896546144
12.815062027911202,14.82867905981948,0.9361570686245333,145.07456065286544,53.859830633573445,1722.13826482372
17.664498522953053,9.805305835981937,1.466443897154605,520.565628889334,16.372900346476296,4894.726737445743
19.855983260279622,12.117843588411334,1.7331927004275194,457.05314329223177,13.268792017895032,4918.409520005897
13.482978446407513,10.650123567647046,2.0355778054239453,907.8676542950361,40.758462941489256,731.4365046359267
17.249829100656783,9.042444822444203,3.7338544114277568,362.69347906819974,4.46766417780849,1329.0430087479483
12.297436067002481,9.293132998386419,4.3876399842176514,312.22630716556233,86.54513264699139,4932.79450907289
17.90192332124326,8.10178281826753,3.1592827896385716,110.17172985245706,19.110189807759976,1102.3112421440728
11.03641225630841,9.984282262403546,1.3883280108862162,190.75280971472708,70.66671334969601,4827.624745100792
16.985223586563293,12.315901178714917,1.9003650892358566,974.1562529738075,30.06698797564341,3658.3026275624684
11.299549769321148,8.421490257148804,0.6321098972567318,258.5539727954264,86.80725553229345,942.3354103683606
10.973601683969129,10.510423193031368,2.378837798640104,299.2313966732186,70.71989272382879,1119.3362684712272
11.864556590254233,14.75559388242566,3.256482837262934,421.2859013756545,8.263252351206441,4545.681811490716
11.277580506147904,10.90907027339181,4.24536940705633,171.80775668700397,26.567769850895072,1150.6471440881783
15.259261380162036,12.509616814370128,0.8858165423045576,580.2048024903993,23.98129793550034,18.892601748453643
12.620733903218053,14.035650525705963,1.3158602862150424,188.39671894730594,24.684512025078742,2526.621874147742
10.555593150623872,13.344382040931622,2.128493815053146,332.27681793205636,9.79491395433357,1118.1042594959133
10.632103419477211,10.614087545880746,0.9527650046115667,559.3389309099065,49.67419598338636,4955.172838804157
17.138718535178374,11.177494782752,2.89243692988916,888.5103152780262,97.6433908760669,3155.9096640712924
19.771571712978233,14.41127393896599,4.405729128342983,267.1788576566455,30.075210374219946,3906.807004485127
11.984998905063675,12.014665469139139,2.5926818008263957,948.9821656460335,1.4329003733783425,4830.735669916751
14.631284145992083,10.514300355423842,4.675188032566275,581.7592972927297,36.420728033774786,2938.3778436885473
14.167728085819906,9.293032194926454,4.069251264859995,915.9853685891247,95.11157619398115,1470.3829854576634
14.438659470565174,8.01617867405723,4.2709800124261985,917.632510335364,35.002490885085734,2172.6364922795365
12.350228826387792,14.020648107905977,3.649032764432911,527.9736565030959,92.96900374710161,502.2957737271505
16.282919651468234,13.469077806157376,4.389481245933978,804.6575238155217,50.84412543230516,3.9399624177188786
10.953353214339534,8.914501626288253,2.527911677765324,979.7656033679132,25.777789315341263,3702.3323360954464
10.391183631242942,14.432138050217063,1.1480098459299424,673.3672738186017,37.76509579427552,2897.859978076428
12.295185638205313,8.69510985703829,0.554644595981741,716.6711408720977,74.40637212929573,3925.0308871963816
19.787226770014854,10.145366180637595,3.3825128728160068,736.8500547858969,62.319219416418164,2901.417436222702
13.647634220791462,9.555792153846212,2.7986758994420136,942.0966522093307,98.55192285784848,755.3752080298559
12.549045875247154,9.511268023197168,0.5956583648469692,835.2516352152641,16.786103627296594,384.08783590345996
13.94005212314766,9.861062976672118,1.755230244593278,773.1370186094355,3.3787750468597237,2649.676766001131
10.459634879147574,14.250367745270292,0.8215467301842616,967.0041412762934,77.88879803585249,1095.034731948346
11.662389886606094,8.461643639124445,3.5557831014830876,683.2288750736476,2.508200767229078,2724.971107171631
18.276415111898743,8.303074865149796,3.608168930595539,472.0267698854908,96.4364284883894,1830.2374644046354
17.975084303617024,14.698050817701597,2.095978540273258,932.0310104864935,48.68021253861662,2086.966253097302
12.309896197976954,10.711052364120828,1.367471063866335,993.778109069526,79.64049555988053,2352.9795709463506
18.955525494345654,12.26950703501964,4.583698484497513,281.79787762445324,11.187663213444871,4053.2682221163063
12.63172562738652,12.640185824575113,4.8845413983857915,559.9173287522683,90.03588451282903,1108.9413878884325
13.418797501770188,10.354993739663733,1.687323367356683,830.8125223890306,26.351678609966548,4471.568227582749
17.516585619433634,10.022052521540186,3.5574429129153793,747.0229001948154,28.191313854991737,2004.4617703158578
13.487664068566126,14.019227663825033,3.0765144082383515,706.757231211468,17.935034746396028,1464.086132301941
13.768836520882317,13.087995985636582,0.6352634555702378,434.184526516254,60.38510187265681,4836.692364281913
14.188222089151903,14.15455748933941,4.6162736198067575,801.0213308502567,82.7199893907607,3464.0857418620913
17.23218942250236,12.11719222372566,3.281563581170608,164.5223287064386,40.85550097310105,524.2632470949749
12.874882041476006,13.38374876153263,2.727787093187388,425.391622881866,68.89703940143416,572.3304724583367
12.729653232391076,10.697392584424701,0.7286301599731162,923.2749523312508,64.37566735050248,2424.8985505964533
19.740304242930442,8.055885859029221,3.1137094303004482,658.0557038127592,78.57793183033928,3811.035722250724
16.394711629259135,13.531726656868665,4.374668322497332,810.5837285163971,83.65881683225426,3978.6847308538754
16.19794839672261,13.170312500027583,2.9292590961728107,455.0949391470379,37.47982044624798,1578.7204335727163
16.26389657184497,11.317127797585044,1.639352103751024,437.266662120333,89.76027815088229,1609.6360362442097
13.750353202051969,12.918612034731375,3.0430293980019414,809.3399847941994,75.32353164634293,83.72805684400575
17.396214269829866,9.332154886294292,2.0569960243033343,800.4506324732394,73.80894493408324,2780.544348601269
14.338018756988,14.014266097720965,1.2584178857451414,781.8904182163077,34.159495667380845,1432.6928661071265
19.08414508322856,12.013789509300643,3.31704957958734,489.3540235763583,31.59826078033438,4036.8293580078475
10.989336646482384,9.779273018706116,2.765373959349102,457.0599229837053,62.161102040206025,101.68712545558233
11.957950259752055,11.620405497897828,3.0398632246607162,181.18185228175713,12.356872365066083,885.7888777468276
14.195000022155693,12.090750519038782,4.078688271018963,342.64932308762377,1.1128118380437166,3540.253978185998
16.494121104293953,14.215750435771112,3.7256653443148466,286.67380071142065,67.74332529459352,4992.26463921019
15.041083333435243,11.640889493622907,0.5002165292061667,818.609724363123,16.610340730633013,2463.826815883374
15.685433221065601,11.172888472247529,4.2181157373859595,109.0473152275299,21.28409818349181,4223.777442720518
15.005560655872062,11.134989600543351,2.0384072973806715,245.25190087102072,56.02549727849934,2232.251630470449
14.375275261018508,8.083323921445178,4.34319535665686,948.485386607048,70.45857096230625,536.5408503505976
12.39942990917708,13.880980934003624,4.485878356599278,916.2860185960371,3.2684350499981916,3952.3504110132303
13.905152913163032,13.334477963705083,0.7343586422012661,187.99026075340177,98.16785087026028,4122.110391800121
16.89716166543099,13.300961430421381,0.8709492748684733,533.0154570850782,57.5248704909925,2703.0562154695986
12.047001604390498,9.99805681525512,2.196450337929187,739.0683753646673,28.076260289787935,2123.500999576603
15.710205766864881,14.108425144780666,4.020060952732198,365.6237444127052,46.050723355436816,210.9874024481745
17.2197255328468,14.840161767734077,2.529741734969433,966.8727170587359,91.18910599038881,3984.6527313772135
17.390203237387595,13.863073429338602,3.9854338972136043,506.4986154041702,58.64316126322508,3938.214121621419
11.957543776503066,8.291925280574688,3.1616858474661695,588.2334320688283,65.5435325567362,4577.4941103043375
15.976374829909918,9.20301536462595,1.776412012583574,779.3851152456787,29.819435482193903,1213.1185636927528
17.143359681079605,10.92649461369395,4.131946849254533,292.3122711440178,34.0753941256093,3633.015358668267
18.82783718957768,9.19047649569595,1.1988852461569186,891.0610334787415,19.716460839349978,730.3253471625976
16.80429287020553,11.597577144504282,1.609697771962099,746.2814320491755,65.5615373979345,4679.888294970975
12.278123039439397,12.962409011543356,3.566894116789424,609.455482307475,18.48405500916256,3774.79612630162
19.39480195970514,11.632068098245856,3.337115948472608,424.7118627066934,68.69013355415963,851.2335018499634
18.997222926972903,10.023758575418555,1.9580776410082035,804.7711253022811,56.153517074671136,281.3538611319538
11.901222408337638,10.841122016217799,3.5528958410584375,845.9144837475662,64.7460972797199,4911.057946347951
13.319127505432572,13.041480136888596,3.1939473871743136,126.25978365603004,88.56548971590253,4294.553567348297
15.128555997567634,10.583310591521071,3.472002692447729,785.1755158238293,78.68922854226105,3830.898992804021
10.020707368172847,13.072278995550846,2.6666059930218715,399.6711519917062,60.48680295744405,4362.286738045167
13.804375247767382,14.037126677587437,3.8981952288549544,573.6068633607142,79.05188662577945,874.0595611891944
19.139014432463796,11.492760190372266,4.6682951449946195,120.43812341453929,8.2687554131229,2395.467975804339
11.138354486583012,14.142936027336038,2.1231500207950056,903.0841902174857,86.53156397158364,112.04614841014038
13.068514120308357,12.068661385137776,1.8989944937744099,734.6291643114947,83.74073310138834,1446.4902886438601
19.03046771626053,11.537514169877399,0.7907838424237932,242.87508098286295,48.43051551616875,4918.174582743688
10.689332062511559,11.447388957783044,2.3522011187906022,183.49746678664178,4.941149758202433,2731.1660235195122
17.119112784767935,13.861383138667238,3.6671202409195605,338.51473504541354,41.140739880610894,824.3944627139571
14.631221553983032,8.36097841545293,3.4583240932907984,461.81429440366867,96.57584646773462,1818.8923995130756
19.974842006065632,8.046401600205227,3.997685769386827,985.1211228784692,32.83498245901931,135.07460391956215
17.62732478750815,11.115131617259856,1.7888329728597316,157.61769101476668,86.09100071266464,2108.2906919760617
14.118156844159163,12.676592745071014,1.2603497169796076,337.12438058174587,66.29584821783651,2514.767775109452
19.58226506312273,11.140261858160791,4.079654119673313,703.9709740861857,49.84452503890608,2528.176364010553
15.748863291851057,10.264322924992968,1.872296276736947,369.05025321388706,61.11914461193477,3781.533021375871
16.147341245744173,10.664843398102533,1.4916063924277445,204.26651214389472,77.20613702971622,4704.426085193347
10.52384741226089,13.29159862865134,1.495077691051148,604.7062847980046,42.48887881928836,3341.0695627806535
14.102091374910666,12.950332501010632,3.143974833116035,139.88866775129088,39.777003412781085,1240.6001359754748
15.08359388379969,11.356528688309963,2.297220420077737,365.33670775281894,54.871788692449776,884.5009513666307
13.31814058414717,12.25598855424604,3.0675703805500794,160.53201148074822,93.47325372143028,4896.693263840819
12.565021938668389,14.620579349825052,4.401960235531746,181.78829603687097,3.4491670077582617,1124.7509545941036
13.235393808167538,9.187788045013033,1.10600062578624,834.2839126781749,84.30648714704292,4083.324033404997
18.533890247108594,11.180351533289873,4.83011309432924,472.0704679362471,73.9480114286292,220.35177032408703
18.236282395817412,11.179440137503533,3.78778224177265,250.3836924379125,67.4856630782008,1924.406067019156
11.882151922426315,12.253910369324677,3.7845471849871415,447.7798862268963,95.81646535383696,4688.235734786039
19.399375682562184,9.077637477819621,2.2856320577957283,676.5178429783076,27.437260267008106,1820.829983088648
16.79841765646742,13.465546521042029,2.410492165947687,773.5618779765462,66.85935599954014,3211.892581038637
17.32231179852583,13.099816379979888,4.602330327771345,976.1989151432132,82.29131826612888,1464.814599323131
12.231839133692397,13.514845359671227,1.3762458407004958,876.0737640141601,84.83950478392134,77.81613779399066
12.006791772969638,11.29618069298135,3.1223217643423986,306.93356541391427,33.612451302814705,4475.2767531199115
17.95661932305509,13.006936198864393,1.3832018932662948,334.25174019633505,87.89227535808877,818.1565255630985
16.7380352694827,11.706528412708275,2.734275273170245,793.612391806587,6.579384849233781,3734.81589599768
11.264491222825953,13.054817390402137,1.6913085185986723,964.151740942355,69.84388138607572,3428.0668271784325
13.416238815866642,14.83923370362331,1.482803351716396,824.4478451908394,59.697083592415915,1079.2947311082446
13.127498210767168,12.630910744075042,2.7346239450044667,131.86689105422553,74.12984137014978,3956.1487816210074
12.08619586684923,10.917230657638342,2.614826627769939,915.8413036736382,64.83814828704932,1954.3649667772834
17.598438279777913,8.39771542511394,1.3940803898064331,171.49495887341752,44.908397044111744,2498.998427353961
15.084582161061597,10.604640144084856,2.9964074781630403,548.5384853151143,7.554917531861247,3262.6816970728532
10.73189780235349,11.785802193131662,4.490214475721814,447.52197774349764,24.8375131349555,4755.182128841293
17.643797362953528,13.541216079137959,4.80102523089574,226.40051343808548,64.54192128398729,3847.4866321706986
11.181102641816576,10.519885824131476,3.6053718912950488,338.32318740340384,33.367638595204724,4980.514050611988
16.042213819167237,13.375776768491328,4.119445373542546,199.87948870595955,35.26114918113261,2953.626903275279
15.411254724380955,13.715093416178437,2.118647211288713,184.55240745850142,65.24678901362566,4017.518910726027
16.970307636824348,14.921645407161773,1.692130258084996,325.6373629183345,9.699794056166605,4785.406135010095
10.105097789559206,8.613443645643114,3.9899776101471898,903.7883129209349,19.00360037704748,4317.613433253012
15.624586508813179,14.962981327318467,0.719883927277861,569.8646484182291,52.56465482892189,2322.1225622847373
16.615105454983045,11.89562451645804,3.747695221118198,511.66761465482693,53.4518322399185,730.4919105161678
16.70366774086143,8.853114484262079,4.440896971714269,214.77918659502467,18.32901960106823,211.05451969939182
12.001195342398168,11.592074948033119,3.081514432653865,220.52577688916853,54.984585131914734,256.6409807169401
14.652025067484201,9.776119444296125,1.1836675826084315,624.0127568191841,63.80234223978447,2705.3612842974358
17.148916446568244,10.000870395254246,1.5540076278248152,380.7222830853172,60.48877794414931,849.9336674452252
12.86672219847598,8.806020261661502,1.740336271076237,956.8521997260708,68.66924601476292,2132.7795867139725
11.911592248974646,14.97004763345721,2.320292947694952,406.64189025935883,1.332618724957254,3811.527734029906
11.600350842241564,8.60280780794412,0.6416630457396423,463.5015134999818,9.401409667819818,1410.6651998722807
19.617921400750042,10.461688308603442,3.7540093512557853,901.783493774028,85.04095118798769,2366.9020809072376
14.964633118520421,12.457109304412356,3.885444413580115,177.47610980916994,68.44769350997562,4210.63866910658
17.424802864031506,9.619873683507578,2.0734470628513506,795.1149194151573,78.09167249790974,654.7698685819853
18.695844666090892,10.339420490812758,4.584924087882432,780.2961370414364,41.515792135976504,1223.4351882049011
11.921755295740882,10.329689997333205,2.012735542840063,183.286518875408,8.697312078998575,208.40258353862384
11.515934765851807,9.74695018041336,4.124994819914423,757.4314190282687,3.585437934054172,2477.737861121318
19.426561413783585,12.877949093034012,3.4886649273708965,343.4363548742137,70.42993384637384,4952.72104090141
11.547651914383248,11.315689649115257,2.6593409505630525,700.4352485965971,59.578388801644394,1130.6780586640996
17.955002969603523,9.071806574125741,3.330503005664897,887.4099291252119,80.31396606632748,172.7398870675062
15.01705275276614,10.195830799021753,2.9529571744973735,419.44239046031527,57.39016784875234,3451.2734078846347
12.510538229727828,8.299643497930782,3.1661704444551404,851.0595209368715,60.884829370913856,3247.1780480213342
12.016923653204303,10.041137542681309,2.0353130118886513,810.2795388680688,75.04640434012795,1462.9958515153019
12.184658724216103,8.864977457325828,3.9755399629546955,455.0853864368994,75.31289800549062,4610.666244041505
12.113871230330435,14.078720816742067,4.833188803237473,211.71365530198733,74.88901067629176,3132.099110734183
18.128710597011555,8.044883191995302,1.741823927545871,147.10123181826668,38.399373686907694,1593.9829840094737
13.694384925049757,13.513462300813412,4.401646000908276,706.5948828265376,0.33701164350446056,4161.498036770833
19.416143487784424,11.191332304511302,2.025162782303992,175.63691605508387,30.496914564142422,3967.1685982989484
14.204365475579355,8.121427550299783,4.573592347094206,646.8074009519607,67.28270126480572,3687.530533446948
12.203699420479817,9.223570302134526,2.1635835658884686,443.5971119965403,33.53527264181314,408.493033429852
10.472749686205042,8.274027654643563,0.6677870016870318,972.6573794286297,96.75698085340107,1558.215362749047
